COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
3,g_g002842,2,1,1,1
2,g_g002842,2,1,1,1
1,g_g002842,1,1,5,1
1,g_g002851,7,1,3,3
1,g_g002854,7,2,4,1
3,g_g002854,7,2,4,1
2,g_g002854,7,2,4,1
1,g_g002867,7,2,3,3
1,g_g002872,3,1,6,1
3,g_g002872,8,1,4,1
5,g_g002872,3,2,6,1
2,g_g002872,5,1,3,1
4,g_g002872,11,2,3,1
2,g_g002874,3,2,7,3
4,g_g002874,6,2,2,3
1,g_g002874,2,2,1,1
3,g_g002874,5,2,5,3
1,g_g002875,8,1,3,1
1,g_g002880,8,2,3,1
1,g_g002886,5,2,3,1
1,g_g002887,1,2,4,1
2,g_g002890,2,2,3,1
1,g_g002890,2,1,3,1
11,g_g002891,6,2,6,3
2,g_g002891,3,2,6,1
4,g_g002891,5,1,3,3
6,g_g002891,6,1,5,3
8,g_g002891,6,1,5,3
10,g_g002891,6,1,6,3
1,g_g002891,3,1,6,1
3,g_g002891,4,2,8,3
5,g_g002891,5,2,3,1
7,g_g002891,6,2,5,3
9,g_g002891,6,2,5,3
1,g_g002896,8,2,3,3
1,g_g002897,7,2,3,1
1,g_g002900,8,2,4,1
1,g_g002903,1,1,4,1
3,g_g002903,2,2,1,1
2,g_g002903,2,2,2,1
1,g_g002906,8,1,4,1
1,g_g002907,8,2,4,1
2,g_g002908,6,1,8,1
4,g_g002908,6,2,7,1
1,g_g002908,1,1,8,1
3,g_g002908,6,2,8,1
1,g_g002912,8,2,3,1
2,g_g002916,2,2,2,1
4,g_g002916,2,1,1,1
1,g_g002916,1,2,5,1
3,g_g002916,2,2,2,1
2,g_g002918,3,2,8,1
1,g_g002918,3,1,8,1
1,g_g002933,8,1,3,1
1,g_g002943,1,1,6,1
1,g_g002944,3,1,6,1
3,g_g002944,5,1,3,1
2,g_g002944,3,2,6,1
4,g_g002944,5,2,3,1
3,g_g002949,2,2,1,1
2,g_g002949,2,2,1,1
1,g_g002949,1,2,5,1
1,g_g002952,8,1,3,1
1,g_g002953,1,2,5,1
3,g_g002953,2,1,2,1
2,g_g002953,2,2,2,1
1,g_g002963,8,1,3,3
1,g_g002967,1,2,6,1
2,g_g002974,6,2,1,1
4,g_g002974,3,2,7,3
1,g_g002974,2,2,2,1
3,g_g002974,3,1,7,3
1,g_g002975,3,2,7,1
2,g_g002986,2,1,1,1
4,g_g002986,7,1,4,3
1,g_g002986,1,1,4,1
3,g_g002986,7,2,4,3
1,g_g002988,8,1,3,1
1,g_g002989,7,2,3,1
1,g_g002991,8,1,4,1
1,g_g002993,8,1,3,3
3,g_g002993,10,2,3,3
5,g_g002993,10,1,3,3
7,g_g002993,10,1,3,3
2,g_g002993,10,2,3,3
4,g_g002993,10,1,3,3
6,g_g002993,10,1,3,3
8,g_g002993,10,1,3,3
1,g_g003004,9,2,4,3
3,g_g003019,2,2,2,1
5,g_g003019,7,2,6,3
7,g_g003019,7,1,6,3
9,g_g003019,7,1,6,3
2,g_g003019,2,1,2,1
4,g_g003019,7,1,6,3
6,g_g003019,7,2,6,3
8,g_g003019,7,1,6,3
1,g_g003019,1,2,5,1
1,g_g003026,3,1,8,3
1,g_g003028,8,1,4,1
4,g_g003029,7,2,7,1
6,g_g003029,7,2,7,1
1,g_g003029,7,2,7,1
3,g_g003029,7,2,7,1
5,g_g003029,7,2,7,1
2,g_g003029,7,2,7,1
1,g_g003034,1,2,4,1
1,g_g003039,1,2,4,1
3,g_g003039,2,2,2,1
2,g_g003039,2,2,2,1
4,g_g003039,2,2,1,1
1,g_g003042,3,2,6,1
3,g_g003042,5,2,3,1
2,g_g003042,3,1,6,1
1,g_g003043,3,2,7,1
1,g_g003047,7,2,3,1
2,g_g003047,7,2,3,1
1,g_g003050,8,1,3,1
1,g_g003051,1,1,4,1
2,g_g003051,2,1,1,1
1,g_g003053,1,1,6,1
1,g_g003059,1,2,6,1
1,g_g003061,7,2,3,1
1,g_g003062,5,2,3,3
1,g_g003064,8,2,3,1
1,g_g003065,7,1,3,3
1,g_g003068,8,1,4,1
1,g_g003071,7,2,4,3
1,g_g003077,1,1,4,1
1,g_g003079,8,1,3,1
1,g_g003086,8,1,3,1
1,g_g003090,1,2,6,1
1,g_g003096,8,1,3,1
1,g_g003097,8,1,3,1
1,g_g003098,8,2,3,1
2,g_g003104,2,1,1,1
4,g_g003104,6,1,5,3
1,g_g003104,1,1,5,1
3,g_g003104,3,2,7,1
2,g_g003108,2,1,1,1
1,g_g003108,1,1,5,1
3,g_g003108,2,2,1,1
2,g_g003118,3,1,7,1
1,g_g003118,1,1,4,1
3,g_g003118,3,2,7,1
1,g_g003120,8,1,3,1
9,g_g003130,3,2,7,3
2,g_g003130,2,2,1,1
4,g_g003130,5,2,5,2
6,g_g003130,6,2,2,2
8,g_g003130,5,1,4,3
1,g_g003130,1,1,5,3
3,g_g003130,2,2,1,1
5,g_g003130,6,1,5,2
7,g_g003130,6,1,1,2
2,g_g003135,2,2,2,1
1,g_g003135,1,1,5,1
3,g_g003135,2,1,1,1
1,g_g003137,7,2,3,1
1,g_g003143,8,1,4,1
1,g_g003145,1,2,4,1
3,g_g003145,3,2,7,3
2,g_g003145,3,1,6,3
1,g_g003150,1,2,4,1
1,g_g003151,7,2,3,2
2,g_g003151,7,2,3,2
1,g_g003154,2,2,4,1
3,g_g003154,11,1,2,1
2,g_g003154,2,1,5,1
4,g_g003154,11,2,2,1
2,g_g003162,2,2,1,1
1,g_g003162,1,2,4,1
3,g_g003162,2,2,1,1
1,g_g003165,5,2,4,1
2,g_g003168,2,2,1,1
4,g_g003168,3,2,7,1
6,g_g003168,6,2,4,1
8,g_g003168,6,2,1,1
1,g_g003168,1,1,5,1
3,g_g003168,3,1,7,1
5,g_g003168,5,1,4,1
7,g_g003168,6,2,1,1
1,g_g003169,7,1,4,1
4,g_g003174,7,2,5,3
1,g_g003174,7,2,5,3
3,g_g003174,7,2,5,3
2,g_g003174,7,2,5,3
2,g_g003177,9,1,5,1
4,g_g003177,11,1,1,1
6,g_g003177,11,2,1,1
1,g_g003177,9,1,5,1
3,g_g003177,9,1,4,3
5,g_g003177,11,2,2,1
7,g_g003177,11,2,1,3
1,g_g003179,7,2,3,1
2,g_g003182,6,1,3,1
4,g_g003182,6,1,3,3
1,g_g003182,5,1,4,1
3,g_g003182,6,2,3,1
5,g_g003182,6,1,3,3
1,g_g003189,7,2,4,1
3,g_g003192,2,1,1,1
2,g_g003192,2,1,1,1
1,g_g003192,1,2,5,1
1,g_g003193,7,2,3,1
1,g_g003194,1,1,4,1
2,g_g003194,2,2,1,1
1,g_g003195,7,1,7,1
2,g_g003195,7,1,6,1
1,g_g003196,7,2,4,1
1,g_g003199,8,2,3,3
1,g_g003200,3,1,6,1
3,g_g003200,5,1,3,1
2,g_g003200,3,2,6,1
2,g_g003202,2,1,1,1
4,g_g003202,5,1,3,1
1,g_g003202,1,2,4,1
3,g_g003202,3,2,7,1
1,g_g003208,8,1,3,1
1,g_g003210,8,1,4,1
2,g_g003212,2,1,1,1
1,g_g003212,1,2,4,1
2,g_g003217,7,2,4,3
4,g_g003217,7,2,3,3
1,g_g003217,7,1,4,3
3,g_g003217,7,2,3,3
1,g_g003221,3,2,6,1
1,g_g003224,1,1,4,1
2,g_g003227,2,1,1,1
1,g_g003227,1,1,4,1
2,g_g003235,7,2,3,3
1,g_g003235,7,2,3,1
1,g_g003238,1,2,3,1
1,g_g003243,8,2,4,1
1,g_g003246,2,2,1,1
1,g_g003251,8,2,3,1
1,g_g003255,8,1,3,1
1,g_g003266,8,1,3,1
1,g_g003267,8,1,4,1
1,g_g003273,1,1,4,1
2,g_g003273,2,1,1,1
1,g_g003278,8,2,4,1
1,g_g003281,7,1,3,1
2,g_g003290,2,1,1,1
1,g_g003290,1,2,4,1
3,g_g003290,2,2,1,1
1,g_g003296,3,2,6,1
1,g_g003301,7,2,3,3
1,g_g003307,8,1,4,1
2,g_g003308,3,2,7,1
1,g_g003308,1,1,5,1
1,g_g003314,8,2,4,1
1,g_g003320,1,1,7,1
1,g_g003323,7,2,4,1
2,g_g003326,7,2,3,1
1,g_g003326,9,2,3,1
2,g_g003329,3,2,6,1
1,g_g003329,3,1,6,1
3,g_g003329,5,2,3,1
1,g_g003334,3,2,7,1
2,g_g003334,5,2,4,1
1,g_g003335,3,2,5,1
2,g_g003337,2,2,3,1
1,g_g003337,2,2,3,1
1,g_g003340,1,1,5,1
2,g_g003340,2,2,2,1
1,g_g003352,8,1,4,3
1,g_g003353,8,1,3,3
1,g_g003355,1,2,5,1
3,g_g003355,2,2,1,1
2,g_g003355,2,1,2,1
1,g_g003359,1,1,4,1
1,g_g003369,8,1,3,3
1,g_g003370,8,1,3,1
1,g_g003376,1,2,6,1
1,g_g003380,1,2,5,1
5,g_g003382,9,1,6,3
7,g_g003382,9,1,5,3
2,g_g003382,9,1,6,3
4,g_g003382,9,1,6,1
6,g_g003382,9,1,5,3
1,g_g003382,9,1,6,3
3,g_g003382,9,1,6,1
1,g_g003388,8,1,3,2
1,g_g003391,7,1,3,3
1,g_g003394,7,2,3,1
2,g_g003398,7,2,4,3
4,g_g003398,7,2,4,3
1,g_g003398,8,1,3,1
3,g_g003398,7,1,4,3
5,g_g003398,7,1,4,3
1,g_g003399,5,2,3,1
2,g_g003399,7,2,3,3
1,g_g003403,1,2,6,1
1,g_g003408,8,1,4,1
1,g_g003418,8,1,4,1
1,g_g003420,7,2,3,1
2,g_g003420,7,1,3,3
1,g_g003422,1,1,5,1
3,g_g003422,2,2,1,1
5,g_g003422,3,2,8,1
2,g_g003422,2,1,2,1
4,g_g003422,3,1,8,1
6,g_g003422,5,1,5,1
1,g_g003444,1,1,5,1
3,g_g003444,2,1,1,1
2,g_g003444,2,1,2,1
2,g_g003455,7,2,5,1
1,g_g003455,7,2,5,1
1,g_g003459,7,2,4,1
2,g_g003463,2,2,1,1
4,g_g003463,3,1,7,1
1,g_g003463,1,1,4,1
3,g_g003463,2,2,1,1
5,g_g003463,3,2,7,1
1,g_g003464,7,2,3,1
2,g_g003464,7,2,3,1
1,g_g003467,1,2,6,1
1,g_g003468,1,2,4,1
1,g_g003474,7,2,3,1
5,g_g003485,7,2,4,3
2,g_g003485,7,2,4,3
4,g_g003485,7,2,4,3
1,g_g003485,7,2,4,3
3,g_g003485,7,2,4,3
1,g_g003492,7,2,4,2
1,g_g003499,7,2,3,1
1,g_g003511,8,1,3,1
1,g_g003512,8,1,3,1
1,g_g003515,8,2,3,1
1,g_g003516,8,2,4,1
1,g_g003525,1,1,4,1
1,g_g003526,8,1,3,1
1,g_g003535,1,2,5,1
1,g_g003541,8,1,4,1
1,g_g003544,8,1,3,3
1,g_g003554,7,2,4,1
2,g_g003554,7,2,4,1
1,g_g003555,8,1,4,3
2,g_g003556,7,2,6,1
1,g_g003556,7,2,6,1
2,g_g003559,7,1,3,1
1,g_g003559,8,1,3,1
3,g_g003559,7,2,3,1
1,g_g003561,8,1,4,1
3,g_g003561,3,2,7,1
2,g_g003561,3,1,7,1
2,g_g003563,3,2,7,1
1,g_g003563,3,1,8,1
1,g_g003565,8,1,4,3
1,g_g003570,8,1,3,1
1,g_g003572,1,2,4,1
1,g_g003573,8,2,3,1
1,g_g003576,8,1,3,1
1,g_g003583,8,1,3,1
2,g_g003586,9,2,7,1
1,g_g003586,9,2,7,1
3,g_g003586,7,2,6,1
1,g_g003589,1,1,4,1
1,g_g003599,8,2,3,1
1,g_g003600,8,1,4,1
1,g_g003608,1,1,5,1
3,g_g003608,2,2,2,1
2,g_g003608,2,2,2,1
1,g_g003610,7,2,3,1
1,g_g003613,8,2,4,2
1,g_g003615,5,2,5,3
2,g_g003615,6,1,2,3
1,g_g003623,6,1,4,1
3,g_g003623,6,1,5,3
2,g_g003623,6,1,4,3
4,g_g003623,6,1,3,3
1,g_g003624,7,2,6,1
3,g_g003624,7,2,6,1
2,g_g003624,7,2,6,1
2,g_g003629,7,2,4,1
1,g_g003629,7,2,4,1
1,g_g003636,8,2,3,1
1,g_g003645,8,2,3,1
3,g_g003646,2,1,1,1
2,g_g003646,2,2,2,1
1,g_g003646,1,1,5,1
2,g_g003648,5,2,4,1
1,g_g003648,3,2,6,1
2,g_g003652,7,2,4,1
1,g_g003652,7,2,4,1
3,g_g003652,7,2,4,1
1,g_g003655,7,2,3,1
2,g_g003655,7,2,3,1
1,g_g003658,7,2,4,1
1,g_g003664,8,1,3,1
6,g_g003665,11,1,1,1
1,g_g003665,7,1,5,1
3,g_g003665,7,2,5,1
5,g_g003665,11,2,1,1
7,g_g003665,11,1,1,1
2,g_g003665,7,1,5,1
4,g_g003665,7,2,4,1
1,g_g003687,7,1,4,3
3,g_g003687,7,1,4,3
2,g_g003687,7,1,4,3
1,g_g003700,8,1,4,1
2,g_g003701,2,1,1,1
1,g_g003701,1,2,5,1
3,g_g003701,2,2,1,1
1,g_g003712,8,2,3,1
1,g_g003714,7,2,3,1
1,g_g003717,8,1,4,1
2,g_g003718,2,1,2,1
1,g_g003718,1,2,5,1
1,g_g003722,7,2,3,1
1,g_g003728,1,1,6,1
1,g_g003729,3,2,6,1
3,g_g003729,5,2,3,1
2,g_g003729,5,2,3,1
2,g_g003733,2,1,1,1
1,g_g003733,1,1,6,1
3,g_g003733,2,2,1,1
1,g_g003736,1,1,4,1
1,g_g003738,7,2,4,1
1,g_g003746,8,1,4,1
1,g_g003758,1,2,6,1
1,g_g003770,1,1,4,1
1,g_g003771,7,2,3,1
2,g_g003779,2,2,2,1
1,g_g003779,1,1,5,1
3,g_g003779,2,1,2,1
2,g_g003805,2,2,4,1
1,g_g003805,1,1,7,1
3,g_g003805,2,2,3,1
1,g_g003807,1,1,5,1
2,g_g003807,2,2,3,1
1,g_g003810,8,2,3,1
1,g_g003821,1,1,4,1
2,g_g003821,2,1,1,1
1,g_g003845,1,2,4,1
1,g_g003846,8,1,4,1
1,g_g003847,1,1,6,1
3,g_g003847,2,2,2,1
2,g_g003847,2,1,2,1
2,g_g003852,7,1,3,3
4,g_g003852,7,1,3,3
1,g_g003852,7,1,3,3
3,g_g003852,7,1,3,3
5,g_g003852,7,1,3,3
1,g_g003860,1,1,5,1
3,g_g003860,3,2,6,3
2,g_g003860,2,1,1,1
4,g_g003860,3,1,6,3
1,g_g003867,7,2,3,1
2,g_g003867,7,2,3,1
1,g_g003869,5,2,3,1
3,g_g003871,7,2,3,1
2,g_g003871,7,1,3,1
1,g_g003871,8,1,3,1
1,g_g003875,1,1,3,1
1,g_g003899,7,2,3,1
1,g_g003902,7,2,3,1
1,g_g003906,8,1,3,1
1,g_g003921,7,1,3,1
2,g_g003929,2,1,1,1
1,g_g003929,2,2,2,1
3,g_g003929,5,2,4,1
3,g_g003944,2,2,1,1
2,g_g003944,2,2,1,1
1,g_g003944,1,1,5,1
1,g_g003950,1,1,4,1
2,g_g003950,2,1,1,1
1,g_g003956,1,1,5,1
3,g_g003956,2,2,1,1
2,g_g003956,2,2,2,1
2,g_g003957,9,2,4,3
1,g_g003957,7,1,4,3
1,g_g003959,7,2,4,3
1,g_g003960,1,1,5,1
3,g_g003960,2,2,2,1
2,g_g003960,2,1,2,1
1,g_g003961,7,2,3,1
1,g_g003965,8,2,4,1
2,g_g003980,2,2,1,1
4,g_g003980,3,2,7,1
6,g_g003980,1,1,4,1
1,g_g003980,1,1,4,1
3,g_g003980,3,1,7,1
5,g_g003980,5,2,4,1
1,g_g003990,3,2,8,2
1,g_g004004,8,1,3,3
2,g_g004025,2,1,1,1
1,g_g004025,1,2,5,1
2,g_g004047,2,2,2,1
1,g_g004047,1,2,5,1
3,g_g004047,2,1,2,1
1,g_g004064,8,1,3,1
1,g_g004066,1,1,6,1
2,g_g004066,2,1,1,1
1,g_g004101,1,2,6,1
3,g_g004101,2,1,3,1
2,g_g004101,2,2,4,1
2,g_g004103,2,2,2,1
1,g_g004103,1,2,5,1
3,g_g004103,2,2,1,1
1,g_g004104,10,2,3,1
3,g_g004104,10,2,3,1
5,g_g004104,10,1,3,1
2,g_g004104,10,2,3,1
4,g_g004104,10,1,3,1
2,g_g004109,2,1,1,1
1,g_g004109,1,2,4,1
3,g_g004109,2,2,1,1
1,g_g004138,9,2,6,1
2,g_g004138,9,2,6,1
1,g_g004139,1,1,5,1
3,g_g004139,2,2,1,1
5,g_g004139,9,2,5,3
7,g_g004139,11,1,2,3
2,g_g004139,2,2,2,1
4,g_g004139,9,2,5,3
6,g_g004139,11,2,1,3
2,g_g004152,2,2,2,1
1,g_g004152,1,1,5,1
3,g_g004152,2,1,2,1
1,g_g004154,7,2,3,2
1,g_g004155,8,2,3,1
1,g_g004170,7,1,3,1
2,g_g004180,7,2,3,3
1,g_g004180,7,2,3,3
1,g_g004187,8,1,4,1
1,g_g004189,8,1,3,1
1,g_g004205,8,1,4,1
3,g_g004229,2,1,1,1
2,g_g004229,2,1,1,1
1,g_g004229,3,2,7,1
1,g_g004239,7,2,3,1
1,g_g004255,1,1,5,1
3,g_g004255,2,1,2,1
2,g_g004255,2,1,2,1
2,g_g004259,2,2,1,1
1,g_g004259,1,1,5,1
1,g_g004265,5,2,3,3
1,g_g004276,8,2,3,1
2,g_g004282,2,2,2,1
1,g_g004282,1,2,5,1
3,g_g004282,2,2,1,1
1,g_g004288,8,1,3,1
1,g_g004289,5,2,4,1
2,g_g004289,3,2,6,1
1,g_g004294,5,2,3,1
2,g_g004294,5,2,2,1
1,g_g004297,8,2,3,1
1,g_g004309,8,1,4,1
1,g_g004317,8,2,3,1
1,g_g004318,8,1,4,1
1,g_g004324,9,2,4,1
2,g_g004324,9,1,4,1
1,g_g004327,7,2,4,1
1,g_g004329,7,2,4,1
2,g_g004340,7,2,3,3
1,g_g004340,7,2,3,3
1,g_g004350,7,2,4,1
1,g_g004354,8,1,3,3
1,g_g004355,1,2,5,1
7,g_g004359,7,1,3,1
2,g_g004359,7,1,3,1
4,g_g004359,7,1,3,1
6,g_g004359,7,1,3,1
1,g_g004359,7,1,3,1
3,g_g004359,7,1,3,1
5,g_g004359,7,1,3,1
2,g_g004366,7,2,3,1
1,g_g004366,7,2,3,1
2,g_g004375,2,2,2,1
1,g_g004375,1,1,4,1
1,g_g004392,7,1,4,1
1,g_g004393,1,1,5,1
3,g_g004393,2,1,1,1
2,g_g004393,2,2,1,1
1,g_g004397,9,2,3,3
1,g_g004398,1,1,5,1
3,g_g004398,2,2,2,1
2,g_g004398,2,1,2,1
1,g_g004399,5,2,4,1
2,g_g004401,9,2,5,3
1,g_g004401,9,2,5,1
1,g_g004406,8,2,3,1
1,g_g004412,8,1,4,1
1,g_g004416,2,1,2,1
2,g_g004416,2,2,2,1
1,g_g004420,7,2,3,1
1,g_g004435,8,1,3,1
1,g_g004436,7,1,3,3
1,g_g004446,1,1,6,1
1,g_g004453,8,2,3,1
1,g_g004454,7,1,3,1
1,g_g004472,1,2,4,1
1,g_g004476,7,2,3,1
1,g_g004485,8,1,4,1
1,g_g004489,8,1,3,1
1,g_g004492,3,2,7,1
1,g_g004494,3,2,7,1
2,g_g004494,5,1,4,1
1,g_g004498,7,2,3,1
1,g_g004510,1,1,4,1
1,g_g004511,8,1,4,1
1,g_g004516,1,1,4,1
2,g_g004519,3,2,6,3
1,g_g004519,3,1,6,3
1,g_g004521,1,2,5,1
2,g_g004524,7,1,3,3
1,g_g004524,7,1,3,3
3,g_g004524,7,1,3,3
1,g_g004538,1,2,4,1
3,g_g004538,2,1,2,1
2,g_g004538,2,2,2,1
2,g_g004551,5,1,3,1
1,g_g004551,3,2,7,1
1,g_g004552,8,2,3,1
1,g_g004554,8,2,3,1
2,g_g004556,7,2,3,3
1,g_g004556,7,2,3,1
1,g_g004573,8,1,3,1
1,g_g004578,3,2,8,1
3,g_g004578,2,2,3,1
5,g_g004578,2,1,2,1
2,g_g004578,1,1,6,1
4,g_g004578,2,2,2,1
1,g_g004593,8,1,3,1
1,g_g004594,1,2,3,1
1,g_g004606,1,1,4,1
3,g_g004606,10,2,5,1
2,g_g004606,10,1,5,1
6,g_g004621,2,1,2,1
2,g_g004621,3,1,8,1
4,g_g004621,3,1,7,1
5,g_g004621,3,2,7,1
7,g_g004621,2,1,1,1
1,g_g004621,1,2,5,1
3,g_g004621,3,2,7,1
1,g_g004622,1,1,6,1
2,g_g004622,2,2,3,1
1,g_g004626,8,1,4,1
1,g_g004629,8,1,3,1
1,g_g004630,3,2,6,1
2,g_g004631,7,2,4,1
4,g_g004631,7,2,4,1
1,g_g004631,7,2,4,3
3,g_g004631,7,2,4,1
5,g_g004631,7,2,4,1
1,g_g004636,7,1,4,1
2,g_g004636,7,1,4,1
1,g_g004637,8,1,4,1
1,g_g004669,1,1,4,1
1,g_g004671,7,2,3,1
1,g_g004678,7,2,4,1
1,g_g004681,8,2,3,1
1,g_g004701,1,2,5,1
3,g_g004701,2,1,2,1
5,g_g004701,3,2,7,1
2,g_g004701,2,2,2,1
4,g_g004701,3,1,8,1
1,g_g004707,8,1,3,1
1,g_g004714,2,2,1,1
1,g_g004719,7,2,4,1
2,g_g004722,3,2,5,1
1,g_g004722,3,1,6,1
3,g_g004722,5,1,3,1
1,g_g004723,5,2,3,1
1,g_g004731,6,1,2,1
1,g_g004740,8,1,3,1
1,g_g004754,8,2,3,1
1,g_g004762,8,1,3,1
1,g_g004766,7,1,4,1
1,g_g004772,8,1,4,1
1,g_g004776,7,2,4,3
2,g_g004781,2,1,2,1
4,g_g004781,3,2,8,1
1,g_g004781,1,1,5,1
3,g_g004781,3,1,8,1
1,g_g004810,1,2,4,1
1,g_g004816,2,1,1,1
2,g_g004816,2,2,1,1
2,g_g004822,2,2,1,1
1,g_g004822,1,2,5,1
1,g_g004826,7,1,4,3
1,g_g004828,1,1,5,1
3,g_g004828,2,1,1,1
2,g_g004828,2,2,2,1
1,g_g004831,7,2,3,1
1,g_g004849,1,2,4,1
1,g_g004852,2,2,4,1
1,g_g004853,7,2,3,1
2,g_g004853,7,2,3,1
1,g_g004865,8,2,3,1
1,g_g004869,3,2,7,1
1,g_g004877,8,2,4,1
1,g_g004879,3,2,7,1
1,g_g004886,8,2,3,1
1,g_g004893,3,2,7,1
1,g_g004904,8,1,3,1
2,g_g004905,5,2,4,1
1,g_g004905,3,2,6,1
2,g_g004906,2,1,2,1
1,g_g004906,1,1,5,1
1,g_g004909,8,2,4,3
1,g_g004915,8,1,4,3
1,g_g004916,8,1,3,1
2,g_g004920,2,1,1,1
1,g_g004920,1,2,5,1
1,g_g004925,8,1,3,1
1,g_g004926,3,1,6,1
3,g_g004926,5,1,3,3
2,g_g004926,3,2,6,1
2,g_g004955,7,2,3,1
1,g_g004955,7,2,3,1
3,g_g004955,7,2,3,1
1,g_g004961,8,2,4,1
1,g_g004971,8,1,4,1
1,g_g004975,8,1,5,1
1,g_g004976,1,2,4,1
1,g_g004977,8,1,4,1
2,g_g004993,6,2,3,1
1,g_g004993,6,2,5,1
2,g_g004994,7,1,4,3
1,g_g004994,7,1,4,1
2,g_g005012,7,2,4,1
1,g_g005012,7,2,4,1
1,g_g005034,8,1,3,1
1,g_g005053,8,1,3,1
1,g_g005076,3,1,7,1
3,g_g005076,2,1,1,1
2,g_g005076,3,2,7,1
4,g_g005076,2,1,1,1
1,g_g005080,8,1,4,3
1,g_g005081,8,1,4,1
1,g_g005083,5,2,3,1
1,g_g005094,3,1,7,1
3,g_g005094,6,1,8,1
5,g_g005094,6,1,6,1
7,g_g005094,6,1,3,1
2,g_g005094,3,2,7,1
4,g_g005094,6,2,7,1
6,g_g005094,6,2,6,1
1,g_g005105,8,2,3,1
1,g_g005114,3,2,7,1
1,g_g005119,3,2,7,3
2,g_g005119,5,2,4,1
1,g_g005127,8,2,4,1
1,g_g005153,10,2,7,1
2,g_g005153,10,1,7,1
1,g_g005160,7,2,3,1
1,g_g005167,8,2,3,1
1,g_g005170,3,2,6,1
1,g_g005171,8,2,3,1
3,g_g005173,2,1,2,1
2,g_g005173,2,1,2,1
1,g_g005173,1,1,5,1
1,g_g005175,8,1,4,1
1,g_g005187,7,2,4,1
1,g_g005198,1,2,6,1
1,g_g005200,8,1,3,1
1,g_g005206,7,2,3,1
1,g_g005209,1,1,4,1
2,g_g005209,2,1,1,1
1,g_g005218,3,2,6,1
