antecedents,consequents,support,confidence
frozenset({'CLUSTER_26'}),frozenset({'용두암'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'제주동문재래 야시장'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_26'}),frozenset({'협재해수욕장'}),0.00016605778811026238,0.1
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_5'}),0.0014945200929923613,0.08108108108108107
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_9'}),0.0008302889405513118,0.04504504504504504
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_7'}),0.001328462304882099,0.07207207207207207
frozenset({'CLUSTER_12'}),frozenset({'해운대해수욕장'}),0.0006642311524410495,0.032520325203252036
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_12'}),0.0006642311524410495,0.036036036036036036
frozenset({'CLUSTER_0'}),frozenset({'해운대해수욕장'}),0.001328462304882099,0.03125
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_0'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_11'}),0.0016605778811026237,0.09009009009009009
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_14'}),0.0006642311524410495,0.036036036036036036
frozenset({'CLUSTER_14'}),frozenset({'해운대해수욕장'}),0.0006642311524410495,0.03174603174603175
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_3'}),0.002158751245433411,0.11711711711711713
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_17'}),0.0009963467286615742,0.05405405405405405
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_10'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_4'}),0.001328462304882099,0.07207207207207207
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.05405405405405405
frozenset({'해운대해수욕장'}),frozenset({'CLUSTER_1'}),0.0008302889405513118,0.04504504504504504
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_5'}),0.0024908668216539354,0.09933774834437085
frozenset({'CLUSTER_5'}),frozenset({'광안리해수욕장'}),0.0024908668216539354,0.03424657534246575
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_0'}),0.0018266356692128861,0.0728476821192053
frozenset({'CLUSTER_0'}),frozenset({'광안리해수욕장'}),0.0018266356692128861,0.04296875
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_3'}),0.003985386914646297,0.15894039735099336
frozenset({'CLUSTER_3'}),frozenset({'광안리해수욕장'}),0.003985386914646297,0.03292181069958848
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_11'}),0.0024908668216539354,0.09933774834437085
frozenset({'CLUSTER_11'}),frozenset({'광안리해수욕장'}),0.0024908668216539354,0.03232758620689655
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_6'}),0.0009963467286615742,0.03973509933774834
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_4'}),0.0034872135503155096,0.1390728476821192
frozenset({'CLUSTER_4'}),frozenset({'광안리해수욕장'}),0.0034872135503155096,0.041501976284584984
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_7'}),0.0016605778811026237,0.0662251655629139
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.03973509933774834
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_10'}),0.0014945200929923613,0.05960264900662251
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_9'}),0.0011624045167718366,0.046357615894039736
frozenset({'황련단길'}),frozenset({'CLUSTER_11'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_5'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_14'}),0.0008302889405513118,0.04201680672268908
frozenset({'CLUSTER_14'}),frozenset({'황련단길'}),0.0008302889405513118,0.03968253968253969
frozenset({'CLUSTER_10'}),frozenset({'황련단길'}),0.002324809033543673,0.04268292682926829
frozenset({'황련단길'}),frozenset({'CLUSTER_10'}),0.002324809033543673,0.11764705882352941
frozenset({'황련단길'}),frozenset({'CLUSTER_4'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_7'}),0.0008302889405513118,0.04201680672268908
frozenset({'CLUSTER_15'}),frozenset({'황련단길'}),0.0011624045167718366,0.04794520547945205
frozenset({'황련단길'}),frozenset({'CLUSTER_15'}),0.0011624045167718366,0.058823529411764705
frozenset({'황련단길'}),frozenset({'CLUSTER_3'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_0'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_9'}),0.001328462304882099,0.06722689075630253
frozenset({'황련단길'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.033613445378151266
frozenset({'황련단길'}),frozenset({'CLUSTER_17'}),0.0008302889405513118,0.04201680672268908
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_11'}),0.0011624045167718366,0.07142857142857142
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_2'}),0.0004981733643307871,0.03061224489795918
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_4'}),0.0019926934573231483,0.12244897959183672
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_3'}),0.0028229823978744603,0.173469387755102
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_5'}),0.0011624045167718366,0.07142857142857142
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_15'}),0.0004981733643307871,0.03061224489795918
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_12'}),0.0004981733643307871,0.03061224489795918
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_7'}),0.0011624045167718366,0.07142857142857142
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_0'}),0.0011624045167718366,0.07142857142857142
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_10'}),0.0011624045167718366,0.07142857142857142
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_16'}),0.0006642311524410495,0.04081632653061224
frozenset({'동궁과 월지'}),frozenset({'CLUSTER_1'}),0.001328462304882099,0.08163265306122448
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_17'}),0.0004981733643307871,0.04687499999999999
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_4'}),0.001328462304882099,0.125
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_23'}),0.00033211557622052476,0.03125
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.04687499999999999
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_3'}),0.0006642311524410495,0.0625
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_9'}),0.0011624045167718366,0.109375
frozenset({'CLUSTER_12'}),frozenset({'경포해수욕장'}),0.0006642311524410495,0.032520325203252036
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_12'}),0.0006642311524410495,0.0625
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_0'}),0.0008302889405513118,0.078125
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_2'}),0.0008302889405513118,0.078125
frozenset({'CLUSTER_8'}),frozenset({'경포해수욕장'}),0.0009963467286615742,0.03
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_8'}),0.0009963467286615742,0.09374999999999999
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.0625
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_7'}),0.0004981733643307871,0.04687499999999999
frozenset({'경포해수욕장'}),frozenset({'CLUSTER_18'}),0.00033211557622052476,0.03125
frozenset({'강문해변'}),frozenset({'CLUSTER_17'}),0.0004981733643307871,0.03296703296703297
frozenset({'강문해변'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.03296703296703297
frozenset({'강문해변'}),frozenset({'CLUSTER_3'}),0.003155097974094985,0.2087912087912088
frozenset({'강문해변'}),frozenset({'CLUSTER_0'}),0.0011624045167718366,0.07692307692307693
frozenset({'강문해변'}),frozenset({'CLUSTER_11'}),0.0011624045167718366,0.07692307692307693
frozenset({'강문해변'}),frozenset({'CLUSTER_4'}),0.0019926934573231483,0.13186813186813187
frozenset({'강문해변'}),frozenset({'CLUSTER_1'}),0.0008302889405513118,0.054945054945054944
frozenset({'강문해변'}),frozenset({'CLUSTER_7'}),0.0004981733643307871,0.03296703296703297
frozenset({'강문해변'}),frozenset({'CLUSTER_6'}),0.0006642311524410495,0.04395604395604396
frozenset({'강문해변'}),frozenset({'CLUSTER_10'}),0.0004981733643307871,0.03296703296703297
frozenset({'강문해변'}),frozenset({'CLUSTER_9'}),0.0018266356692128861,0.12087912087912088
frozenset({'강문해변'}),frozenset({'CLUSTER_2'}),0.0004981733643307871,0.03296703296703297
frozenset({'CLUSTER_24'}),frozenset({'해운대해수욕장'}),0.00033211557622052476,0.2
frozenset({'CLUSTER_24'}),frozenset({'아르떼 뮤지엄 강릉'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'한밭수목원'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'국립세종수목원'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'단양구경시장'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'도두동 무지개 해안도로'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'서귀포 매일 올레시장'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'용두암'}),0.00016605778811026238,0.1
frozenset({'CLUSTER_24'}),frozenset({'경암동 철길마을'}),0.00016605778811026238,0.1
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_5'}),0.0011624045167718366,0.056
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_9'}),0.0018266356692128861,0.08800000000000001
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_3'}),0.002158751245433411,0.10400000000000001
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_11'}),0.0018266356692128861,0.08800000000000001
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_7'}),0.0009963467286615742,0.048
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_16'}),0.0006642311524410495,0.032
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_4'}),0.001328462304882099,0.064
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_17'}),0.0009963467286615742,0.048
frozenset({'CLUSTER_10'}),frozenset({'속초관광수산시장'}),0.0016605778811026237,0.03048780487804878
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_10'}),0.0016605778811026237,0.08
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_8'}),0.0008302889405513118,0.04
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_14'}),0.0008302889405513118,0.04
frozenset({'CLUSTER_14'}),frozenset({'속초관광수산시장'}),0.0008302889405513118,0.03968253968253969
frozenset({'속초관광수산시장'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.032
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.03614457831325301
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_3'}),0.002324809033543673,0.16867469879518074
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_11'}),0.0018266356692128861,0.13253012048192772
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_0'}),0.0006642311524410495,0.04819277108433735
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_1'}),0.0009963467286615742,0.07228915662650602
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_15'}),0.0004981733643307871,0.03614457831325301
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_9'}),0.0008302889405513118,0.060240963855421686
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_4'}),0.0006642311524410495,0.04819277108433735
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_2'}),0.0004981733643307871,0.03614457831325301
frozenset({'속초해수욕장'}),frozenset({'CLUSTER_10'}),0.001328462304882099,0.0963855421686747
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_8'}),0.00033211557622052476,0.038461538461538464
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_0'}),0.0004981733643307871,0.05769230769230768
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_2'}),0.0008302889405513118,0.09615384615384615
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_3'}),0.0009963467286615742,0.11538461538461536
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.05769230769230768
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_17'}),0.00033211557622052476,0.038461538461538464
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_4'}),0.0006642311524410495,0.07692307692307693
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_9'}),0.0008302889405513118,0.09615384615384615
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_10'}),0.0008302889405513118,0.09615384615384615
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_11'}),0.001328462304882099,0.15384615384615385
frozenset({'밀란 더 마켓'}),frozenset({'CLUSTER_23'}),0.00033211557622052476,0.038461538461538464
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_4'}),0.0008302889405513118,0.0909090909090909
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_11'}),0.0008302889405513118,0.0909090909090909
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_2'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_14'}),0.00033211557622052476,0.03636363636363636
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_3'}),0.0009963467286615742,0.10909090909090907
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_6'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_10'}),0.0006642311524410495,0.07272727272727272
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_9'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_23'}),0.00033211557622052476,0.03636363636363636
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.07272727272727272
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_16'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_7'}),0.0004981733643307871,0.054545454545454536
frozenset({'흰 여울 문화마을'}),frozenset({'CLUSTER_0'}),0.00033211557622052476,0.03636363636363636
frozenset({'불국사'}),frozenset({'CLUSTER_8'}),0.0006642311524410495,0.0625
frozenset({'불국사'}),frozenset({'CLUSTER_4'}),0.0008302889405513118,0.078125
frozenset({'불국사'}),frozenset({'CLUSTER_15'}),0.0006642311524410495,0.0625
frozenset({'불국사'}),frozenset({'CLUSTER_5'}),0.0008302889405513118,0.078125
frozenset({'불국사'}),frozenset({'CLUSTER_2'}),0.0006642311524410495,0.0625
frozenset({'불국사'}),frozenset({'CLUSTER_7'}),0.0004981733643307871,0.04687499999999999
frozenset({'불국사'}),frozenset({'CLUSTER_0'}),0.0004981733643307871,0.04687499999999999
frozenset({'불국사'}),frozenset({'CLUSTER_3'}),0.0008302889405513118,0.078125
frozenset({'불국사'}),frozenset({'CLUSTER_9'}),0.0004981733643307871,0.04687499999999999
frozenset({'불국사'}),frozenset({'CLUSTER_10'}),0.00033211557622052476,0.03125
frozenset({'불국사'}),frozenset({'CLUSTER_16'}),0.0006642311524410495,0.0625
frozenset({'불국사'}),frozenset({'CLUSTER_23'}),0.0006642311524410495,0.0625
frozenset({'CLUSTER_23'}),frozenset({'불국사'}),0.0006642311524410495,0.03478260869565218
frozenset({'불국사'}),frozenset({'CLUSTER_17'}),0.00033211557622052476,0.03125
frozenset({'불국사'}),frozenset({'CLUSTER_11'}),0.0004981733643307871,0.04687499999999999
frozenset({'불국사'}),frozenset({'CLUSTER_6'}),0.00033211557622052476,0.03125
frozenset({'불국사'}),frozenset({'CLUSTER_18'}),0.00033211557622052476,0.03125
frozenset({'불국사'}),frozenset({'CLUSTER_14'}),0.00033211557622052476,0.03125
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_5'}),0.0006642311524410495,0.03921568627450981
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_3'}),0.0034872135503155096,0.20588235294117646
frozenset({'CLUSTER_0'}),frozenset({'강릉 중앙시장'}),0.0014945200929923613,0.03515624999999999
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_0'}),0.0014945200929923613,0.08823529411764706
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_7'}),0.0008302889405513118,0.049019607843137254
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_4'}),0.0009963467286615742,0.058823529411764705
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_9'}),0.0018266356692128861,0.10784313725490197
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_6'}),0.001328462304882099,0.07843137254901962
frozenset({'CLUSTER_6'}),frozenset({'강릉 중앙시장'}),0.001328462304882099,0.03333333333333334
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_2'}),0.0008302889405513118,0.049019607843137254
frozenset({'CLUSTER_8'}),frozenset({'강릉 중앙시장'}),0.0009963467286615742,0.03
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_8'}),0.0009963467286615742,0.058823529411764705
frozenset({'강릉 중앙시장'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.03921568627450981
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_5'}),0.0004981733643307871,0.05769230769230768
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_3'}),0.001328462304882099,0.15384615384615385
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_23'}),0.0004981733643307871,0.05769230769230768
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_4'}),0.0008302889405513118,0.09615384615384615
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_0'}),0.0006642311524410495,0.07692307692307693
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_11'}),0.0006642311524410495,0.07692307692307693
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_6'}),0.00033211557622052476,0.038461538461538464
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_2'}),0.00033211557622052476,0.038461538461538464
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_8'}),0.0004981733643307871,0.05769230769230768
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.07692307692307693
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_9'}),0.0009963467286615742,0.11538461538461536
frozenset({'아르떼 뮤지엄 강릉'}),frozenset({'CLUSTER_7'}),0.00033211557622052476,0.038461538461538464
frozenset({'첨성대'}),frozenset({'CLUSTER_1'}),0.0009963467286615742,0.04687499999999999
frozenset({'첨성대'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.04687499999999999
frozenset({'CLUSTER_10'}),frozenset({'첨성대'}),0.0016605778811026237,0.03048780487804878
frozenset({'첨성대'}),frozenset({'CLUSTER_10'}),0.0016605778811026237,0.078125
frozenset({'첨성대'}),frozenset({'CLUSTER_7'}),0.0018266356692128861,0.0859375
frozenset({'첨성대'}),frozenset({'CLUSTER_4'}),0.0028229823978744603,0.1328125
frozenset({'CLUSTER_4'}),frozenset({'첨성대'}),0.0028229823978744603,0.03359683794466403
frozenset({'첨성대'}),frozenset({'CLUSTER_8'}),0.0008302889405513118,0.0390625
frozenset({'첨성대'}),frozenset({'CLUSTER_3'}),0.0033211557622052474,0.15625
frozenset({'첨성대'}),frozenset({'CLUSTER_5'}),0.001328462304882099,0.0625
frozenset({'첨성대'}),frozenset({'CLUSTER_0'}),0.0006642311524410495,0.03125
frozenset({'첨성대'}),frozenset({'CLUSTER_15'}),0.0006642311524410495,0.03125
frozenset({'첨성대'}),frozenset({'CLUSTER_11'}),0.0014945200929923613,0.07031249999999999
frozenset({'CLUSTER_1'}),frozenset({'대릉원'}),0.0016605778811026237,0.03257328990228013
frozenset({'대릉원'}),frozenset({'CLUSTER_1'}),0.0016605778811026237,0.07299270072992702
frozenset({'대릉원'}),frozenset({'CLUSTER_5'}),0.0019926934573231483,0.08759124087591241
frozenset({'대릉원'}),frozenset({'CLUSTER_2'}),0.0014945200929923613,0.06569343065693431
frozenset({'대릉원'}),frozenset({'CLUSTER_4'}),0.0029890401859847225,0.13138686131386862
frozenset({'CLUSTER_4'}),frozenset({'대릉원'}),0.0029890401859847225,0.03557312252964427
frozenset({'대릉원'}),frozenset({'CLUSTER_7'}),0.0009963467286615742,0.043795620437956206
frozenset({'대릉원'}),frozenset({'CLUSTER_3'}),0.0034872135503155096,0.15328467153284672
frozenset({'대릉원'}),frozenset({'CLUSTER_9'}),0.0009963467286615742,0.043795620437956206
frozenset({'대릉원'}),frozenset({'CLUSTER_11'}),0.0014945200929923613,0.06569343065693431
frozenset({'대릉원'}),frozenset({'CLUSTER_0'}),0.0011624045167718366,0.051094890510948905
frozenset({'대릉원'}),frozenset({'CLUSTER_10'}),0.0011624045167718366,0.051094890510948905
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_4'}),0.001328462304882099,0.13333333333333336
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_5'}),0.0008302889405513118,0.08333333333333334
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_7'}),0.0004981733643307871,0.05
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_15'}),0.0009963467286615742,0.1
frozenset({'CLUSTER_15'}),frozenset({'국립경주박물관'}),0.0009963467286615742,0.0410958904109589
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_11'}),0.0006642311524410495,0.06666666666666668
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_12'}),0.00033211557622052476,0.03333333333333334
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_2'}),0.00033211557622052476,0.03333333333333334
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_9'}),0.0006642311524410495,0.06666666666666668
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_3'}),0.0008302889405513118,0.08333333333333334
frozenset({'국립경주박물관'}),frozenset({'CLUSTER_13'}),0.00033211557622052476,0.03333333333333334
